                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    315,                0.80894,                0.44883,                0.85382,                0.85748,                0.64825,                0.72335,                0.43902,                 1.1534,                0.60454,                0.93239,              0.0079317,              0.0079317,              0.0079317
                    316,                0.80923,                0.44748,                0.85234,                 0.8583,                0.64801,                0.72293,                0.43802,                 1.1534,                 0.6047,                0.93233,              0.0079251,              0.0079251,              0.0079251
                    317,                0.81178,                0.44721,                0.85106,                0.85792,                0.64711,                  0.723,                0.43878,                 1.1534,                0.60417,                0.93244,              0.0079186,              0.0079186,              0.0079186
                    318,                0.80523,                 0.4461,                0.85275,                0.85816,                0.64688,                0.72304,                0.43888,                 1.1533,                0.60377,                0.93236,               0.007912,               0.007912,               0.007912
                    319,                 0.8073,                0.44743,                0.85006,                0.85838,                0.64661,                0.72275,                0.43873,                 1.1534,                0.60451,                 0.9326,              0.0079054,              0.0079054,              0.0079054
                    320,                0.80639,                0.44513,                0.85154,                0.85803,                 0.6468,                0.72246,                0.43795,                 1.1536,                 0.6048,                0.93259,              0.0078988,              0.0078988,              0.0078988
                    321,                 0.8111,                0.44795,                 0.8525,                0.85853,                0.64554,                0.72242,                0.43826,                 1.1536,                0.60456,                0.93253,              0.0078922,              0.0078922,              0.0078922
                    322,                0.81433,                0.45142,                0.85303,                0.85775,                0.64524,                0.72225,                0.43859,                 1.1533,                0.60429,                0.93247,              0.0078856,              0.0078856,              0.0078856
                    323,                0.80626,                0.44397,                0.85246,                0.85872,                 0.6456,                0.72273,                0.43848,                 1.1532,                0.60435,                0.93253,               0.007879,               0.007879,               0.007879
                    324,                0.80631,                0.44808,                0.85152,                0.85974,                0.64516,                0.72274,                0.43888,                 1.1531,                0.60402,                0.93244,              0.0078725,              0.0078725,              0.0078725
                    325,                 0.8041,                0.44513,                0.85254,                0.85953,                0.64527,                0.72322,                0.43904,                 1.1532,                0.60367,                0.93243,              0.0078659,              0.0078659,              0.0078659
                    326,                0.80815,                0.44719,                0.85195,                0.85902,                0.64533,                0.72349,                0.43883,                 1.1534,                0.60385,                0.93248,              0.0078607,              0.0078607,              0.0078607
                    327,                0.80561,                0.44865,                0.85178,                0.85971,                0.64527,                0.72378,                0.43896,                 1.1534,                0.60378,                0.93237,              0.0078541,              0.0078541,              0.0078541
                    328,                0.80255,                0.44548,                0.85029,                0.86126,                0.64491,                0.72342,                0.43893,                 1.1537,                0.60346,                0.93242,              0.0078475,              0.0078475,              0.0078475
                    329,                 0.8077,                0.44745,                0.85273,                0.86135,                0.64529,                0.72299,                0.43819,                 1.1536,                0.60348,                0.93255,               0.007841,               0.007841,               0.007841
                    330,                0.80789,                0.44808,                0.85097,                0.86121,                0.64516,                0.72376,                0.43821,                 1.1536,                0.60334,                0.93239,              0.0078344,              0.0078344,              0.0078344
                    331,                0.80043,                0.44224,                  0.849,                0.85757,                 0.6469,                0.72346,                0.43767,                 1.1539,                0.60344,                0.93241,              0.0078278,              0.0078278,              0.0078278
                    332,                0.80096,                0.44386,                0.85125,                0.85758,                0.64709,                 0.7237,                0.43766,                 1.1538,                0.60371,                0.93256,              0.0078212,              0.0078212,              0.0078212
                    333,                 0.8084,                0.44651,                0.85047,                 0.8566,                0.64676,                0.72393,                0.43757,                  1.154,                0.60318,                0.93271,              0.0078146,              0.0078146,              0.0078146
                    334,                0.80902,                0.44739,                0.85123,                0.85753,                0.64707,                0.72424,                0.43801,                  1.154,                0.60398,                0.93284,               0.007808,               0.007808,               0.007808
                    335,                0.80425,                 0.4438,                0.85086,                0.86038,                0.64607,                0.72451,                0.43808,                 1.1538,                0.60319,                0.93299,              0.0078015,              0.0078015,              0.0078015
                    336,                0.80503,                0.44594,                0.85232,                0.85749,                0.64727,                0.72463,                0.43767,                  1.154,                0.60352,                0.93303,              0.0077949,              0.0077949,              0.0077949
                    337,                0.81069,                0.44855,                0.85185,                0.85821,                0.64695,                 0.7242,                0.43736,                  1.154,                0.60287,                0.93302,              0.0077883,              0.0077883,              0.0077883
                    338,                0.79469,                0.44224,                0.85047,                0.86076,                0.64686,                0.72463,                0.43793,                 1.1535,                0.60362,                0.93285,              0.0077817,              0.0077817,              0.0077817
                    339,                0.80416,                0.44503,                0.85248,                0.86088,                0.64661,                0.72418,                0.43747,                 1.1537,                0.60357,                0.93307,              0.0077751,              0.0077751,              0.0077751
                    340,                0.80163,                 0.4448,                0.85103,                0.86126,                0.64663,                0.72461,                 0.4378,                 1.1536,                0.60295,                 0.9328,              0.0077686,              0.0077686,              0.0077686
                    341,                0.80207,                0.44277,                0.84956,                0.85995,                0.64697,                0.72422,                 0.4375,                 1.1539,                0.60325,                0.93302,               0.007762,               0.007762,               0.007762
                    342,                0.79903,                0.44396,                0.84994,                0.86011,                0.64694,                0.72426,                0.43855,                 1.1539,                0.60366,                0.93289,              0.0077554,              0.0077554,              0.0077554
                    343,                0.80272,                  0.445,                0.85095,                0.85944,                0.64669,                0.72508,                0.43883,                 1.1539,                0.60361,                0.93296,              0.0077488,              0.0077488,              0.0077488
                    344,                0.80261,                0.44124,                0.85051,                0.85854,                0.64799,                 0.7248,                0.43916,                 1.1538,                0.60298,                0.93305,              0.0077422,              0.0077422,              0.0077422
                    345,                0.80613,                0.44661,                0.85057,                0.86115,                0.64678,                0.72462,                0.43875,                 1.1539,                 0.6033,                0.93302,              0.0077356,              0.0077356,              0.0077356
                    346,                0.80055,                0.44474,                0.85199,                0.86229,                0.64667,                0.72484,                0.43951,                 1.1538,                0.60374,                0.93308,              0.0077291,              0.0077291,              0.0077291
                    347,                0.80162,                0.44361,                0.85139,                0.85908,                 0.6481,                0.72433,                0.43797,                 1.1541,                0.60335,                0.93301,              0.0077225,              0.0077225,              0.0077225
                    348,                 0.8046,                0.44531,                0.85104,                0.85691,                0.64977,                0.72475,                0.43845,                 1.1534,                0.60336,                0.93301,              0.0077159,              0.0077159,              0.0077159
                    349,                0.80058,                 0.4438,                0.85167,                0.85752,                0.64944,                0.72494,                0.43808,                 1.1534,                0.60303,                0.93303,              0.0077093,              0.0077093,              0.0077093
                    350,                 0.8041,                0.44563,                0.85087,                0.85743,                0.64874,                0.72454,                0.43802,                 1.1532,                0.60296,                0.93303,              0.0077027,              0.0077027,              0.0077027
                    351,                 0.7995,                0.44363,                0.85067,                0.85775,                0.64851,                0.72479,                0.43761,                 1.1532,                0.60307,                0.93302,              0.0076961,              0.0076961,              0.0076961
                    352,                0.79799,                0.44311,                0.84797,                0.85763,                0.64883,                0.72487,                0.43749,                 1.1536,                0.60313,                0.93312,              0.0076896,              0.0076896,              0.0076896
                    353,                 0.7996,                0.44287,                0.84922,                0.85651,                0.64949,                0.72444,                0.43735,                 1.1537,                0.60329,                0.93299,               0.007683,               0.007683,               0.007683
                    354,                0.79578,                0.44219,                0.84865,                0.85672,                0.64932,                0.72508,                0.43697,                 1.1533,                 0.6033,                0.93298,              0.0076764,              0.0076764,              0.0076764
                    355,                0.79954,                0.44229,                0.85063,                0.85666,                0.64972,                0.72534,                0.43704,                 1.1537,                0.60332,                0.93318,              0.0076698,              0.0076698,              0.0076698
                    356,                0.79986,                0.44254,                0.85017,                0.85751,                0.64956,                0.72508,                0.43666,                 1.1534,                0.60353,                0.93322,              0.0076632,              0.0076632,              0.0076632
                    357,                0.79211,                0.43988,                0.84876,                0.85661,                0.64859,                0.72466,                0.43657,                 1.1528,                0.60312,                0.93305,              0.0076566,              0.0076566,              0.0076566
                    358,                0.79628,                0.44199,                0.84988,                0.85685,                0.64884,                0.72469,                0.43659,                 1.1531,                0.60367,                0.93327,              0.0076501,              0.0076501,              0.0076501
                    359,                0.79857,                0.44411,                 0.8508,                0.85585,                0.64918,                0.72476,                0.43683,                  1.153,                0.60366,                 0.9333,              0.0076435,              0.0076435,              0.0076435
                    360,                0.79584,                0.44159,                0.84956,                0.85525,                0.64943,                0.72462,                0.43696,                 1.1531,                0.60376,                0.93319,              0.0076369,              0.0076369,              0.0076369
                    361,                0.79882,                0.44433,                0.84902,                0.85487,                0.65121,                 0.7249,                0.43697,                 1.1535,                0.60425,                0.93314,              0.0076303,              0.0076303,              0.0076303
                    362,                0.79373,                 0.4397,                0.85036,                0.85266,                0.65097,                0.72518,                0.43684,                 1.1533,                0.60341,                0.93309,              0.0076237,              0.0076237,              0.0076237
                    363,                0.79776,                0.44113,                0.85041,                0.85172,                0.65126,                0.72499,                0.43703,                 1.1527,                0.60344,                0.93321,              0.0076172,              0.0076172,              0.0076172
                    364,                0.79589,                0.44174,                0.84961,                0.85207,                0.65117,                0.72535,                0.43683,                 1.1522,                0.60301,                0.93304,              0.0076106,              0.0076106,              0.0076106
                    365,                0.79792,                0.44179,                0.84924,                0.85136,                0.65103,                0.72528,                0.43662,                 1.1519,                0.60276,                0.93307,               0.007604,               0.007604,               0.007604
                    366,                0.79198,                0.43961,                0.84913,                0.85123,                0.65157,                0.72534,                0.43663,                 1.1518,                0.60277,                0.93303,              0.0075974,              0.0075974,              0.0075974
                    367,                 0.7959,                 0.4405,                0.84919,                0.85078,                0.65239,                0.72569,                0.43793,                 1.1517,                0.60275,                0.93319,              0.0075908,              0.0075908,              0.0075908
                    368,                0.79416,                0.43973,                0.84834,                0.84927,                0.65207,                0.72516,                0.43652,                 1.1515,                0.60302,                0.93294,              0.0075842,              0.0075842,              0.0075842
                    369,                0.79275,                 0.4396,                0.85076,                0.84843,                0.65213,                0.72566,                0.43778,                 1.1516,                0.60329,                0.93299,              0.0075777,              0.0075777,              0.0075777
                    370,                0.79197,                0.43938,                0.84874,                0.84772,                0.65161,                0.72505,                0.43702,                 1.1516,                0.60277,                0.93294,              0.0075711,              0.0075711,              0.0075711
                    371,                0.79725,                0.44029,                0.84912,                0.84814,                0.65248,                0.72536,                0.43689,                 1.1519,                0.60268,                0.93294,              0.0075645,              0.0075645,              0.0075645
                    372,                0.79197,                0.43795,                0.84913,                0.84237,                0.65305,                0.72498,                0.43657,                 1.1518,                0.60261,                0.93306,              0.0075579,              0.0075579,              0.0075579
                    373,                0.79173,                0.44028,                0.84834,                0.84424,                0.65353,                0.72492,                0.43693,                 1.1517,                0.60252,                0.93304,              0.0075513,              0.0075513,              0.0075513
                    374,                 0.7895,                 0.4401,                0.84953,                0.84144,                 0.6545,                0.72549,                0.43675,                 1.1517,                0.60297,                0.93295,              0.0075447,              0.0075447,              0.0075447
                    375,                0.78488,                0.43758,                0.84737,                0.83994,                0.65399,                0.72488,                0.43668,                 1.1513,                0.60309,                0.93285,              0.0075382,              0.0075382,              0.0075382
                    376,                 0.7967,                 0.4429,                0.84896,                0.83954,                0.65419,                0.72513,                0.43695,                 1.1512,                0.60238,                0.93287,              0.0075316,              0.0075316,              0.0075316
                    377,                0.79395,                0.44117,                0.85036,                0.84022,                0.65432,                0.72543,                 0.4376,                 1.1509,                0.60239,                0.93277,               0.007525,               0.007525,               0.007525
                    378,                0.79079,                0.43783,                0.84668,                 0.8503,                0.65275,                 0.7257,                0.43701,                 1.1515,                 0.6026,                 0.9329,              0.0075184,              0.0075184,              0.0075184
                    379,                0.79087,                0.43775,                0.84999,                0.85169,                0.65208,                 0.7254,                0.43687,                 1.1509,                0.60234,                 0.9327,              0.0075118,              0.0075118,              0.0075118
                    380,                0.79182,                0.43762,                0.84895,                0.85238,                0.65172,                0.72557,                0.43749,                 1.1508,                0.60245,                0.93281,              0.0075053,              0.0075053,              0.0075053
                    381,                0.78514,                0.43561,                0.84921,                0.85271,                0.65169,                0.72571,                0.43678,                 1.1505,                0.60239,                0.93261,              0.0074987,              0.0074987,              0.0074987
                    382,                0.79498,                0.44069,                0.84969,                0.85252,                0.65207,                0.72568,                0.43621,                 1.1502,                0.60182,                0.93282,              0.0074921,              0.0074921,              0.0074921
                    383,                0.78955,                0.43756,                0.84798,                0.85513,                0.65061,                0.72554,                0.43808,                   1.15,                 0.6023,                0.93269,              0.0074855,              0.0074855,              0.0074855
                    384,                0.79029,                0.43809,                0.84847,                0.85459,                0.65215,                0.72608,                0.43782,                 1.1495,                0.60202,                0.93259,              0.0074789,              0.0074789,              0.0074789
                    385,                0.78985,                 0.4385,                0.84778,                0.85469,                0.65124,                0.72581,                0.43783,                 1.1501,                0.60226,                0.93258,              0.0074723,              0.0074723,              0.0074723
                    386,                0.79585,                 0.4392,                0.84896,                0.85485,                0.65108,                0.72619,                0.43828,                 1.1498,                0.60222,                0.93251,              0.0074658,              0.0074658,              0.0074658
                    387,                0.78864,                 0.4398,                0.85075,                0.85502,                0.65078,                0.72656,                0.43806,                 1.1499,                0.60249,                0.93246,              0.0074592,              0.0074592,              0.0074592
                    388,                0.78917,                0.43923,                0.84935,                0.85443,                0.65108,                0.72728,                0.43796,                   1.15,                0.60266,                0.93261,              0.0074526,              0.0074526,              0.0074526
                    389,                0.78919,                0.43814,                0.84856,                 0.8465,                0.65255,                0.72689,                0.43832,                 1.1499,                0.60273,                0.93261,               0.007446,               0.007446,               0.007446
                    390,                0.79709,                 0.4395,                0.84833,                0.85429,                0.65121,                0.72699,                0.43822,                 1.1498,                0.60272,                0.93259,              0.0074394,              0.0074394,              0.0074394
                    391,                0.78642,                0.43482,                0.84847,                0.85068,                0.65166,                0.72776,                  0.438,                 1.1496,                0.60276,                0.93256,              0.0074328,              0.0074328,              0.0074328
                    392,                0.79397,                0.43944,                0.85036,                0.84922,                0.65138,                0.72643,                 0.4381,                  1.149,                0.60252,                0.93251,              0.0074263,              0.0074263,              0.0074263
                    393,                0.78472,                0.43589,                0.84613,                0.85521,                0.65045,                0.72685,                0.43775,                 1.1495,                0.60183,                0.93255,              0.0074197,              0.0074197,              0.0074197
                    394,                0.78428,                0.43408,                0.84786,                0.84657,                 0.6527,                0.72701,                0.43777,                 1.1495,                 0.6024,                0.93245,              0.0074148,              0.0074148,              0.0074148
                    395,                0.79114,                0.43982,                0.84989,                0.85087,                0.65131,                0.72739,                0.43814,                 1.1492,                0.60243,                0.93243,              0.0074082,              0.0074082,              0.0074082
                    396,                 0.7922,                0.43738,                0.84723,                0.85141,                0.64926,                 0.7277,                0.43857,                 1.1492,                0.60233,                0.93261,              0.0074017,              0.0074017,              0.0074017
                    397,                0.78601,                0.43567,                0.84802,                0.84981,                0.64972,                0.72796,                0.43936,                 1.1492,                0.60246,                0.93257,              0.0073951,              0.0073951,              0.0073951
                    398,                0.78342,                0.43378,                0.84729,                0.84959,                0.65228,                0.72828,                0.43981,                 1.1489,                 0.6027,                0.93257,              0.0073885,              0.0073885,              0.0073885
                    399,                0.78823,                 0.4361,                0.84827,                0.84886,                0.64954,                0.72852,                0.43969,                 1.1484,                 0.6022,                0.93241,              0.0073819,              0.0073819,              0.0073819
                    400,                0.78199,                0.43448,                0.84796,                0.84801,                0.65273,                0.72826,                0.44032,                 1.1485,                0.60259,                0.93247,              0.0073753,              0.0073753,              0.0073753
                    401,                0.78165,                0.43432,                0.84681,                0.84764,                0.65203,                0.72855,                0.43922,                 1.1484,                0.60234,                0.93238,              0.0073688,              0.0073688,              0.0073688
                    402,                 0.7839,                0.43398,                0.84754,                0.85322,                0.65042,                0.72789,                0.43937,                 1.1485,                0.60273,                 0.9325,              0.0073622,              0.0073622,              0.0073622
                    403,                0.77748,                0.43294,                0.84724,                0.85158,                0.64938,                0.72876,                0.44093,                  1.148,                0.60245,                0.93249,              0.0073556,              0.0073556,              0.0073556
                    404,                0.78674,                0.43614,                0.84691,                0.85294,                0.64956,                0.72877,                0.44014,                 1.1484,                0.60296,                0.93246,               0.007349,               0.007349,               0.007349
                    405,                0.78388,                0.43444,                 0.8478,                 0.8524,                0.64996,                0.72856,                0.44086,                  1.148,                0.60305,                0.93241,              0.0073425,              0.0073425,              0.0073425
                    406,                0.78062,                0.43463,                0.84674,                0.85289,                0.64948,                0.72853,                0.44114,                 1.1481,                0.60345,                0.93246,              0.0073359,              0.0073359,              0.0073359
                    407,                0.79068,                 0.4387,                 0.8491,                0.85264,                0.64991,                0.72889,                0.44061,                 1.1481,                0.60344,                0.93254,              0.0073293,              0.0073293,              0.0073293
                    408,                0.77913,                 0.4323,                0.84662,                0.85378,                   0.65,                0.72976,                0.43984,                  1.148,                 0.6035,                0.93242,              0.0073227,              0.0073227,              0.0073227
                    409,                0.78493,                0.43399,                0.84751,                0.84855,                0.64899,                0.72907,                0.43998,                 1.1478,                0.60351,                0.93238,              0.0073161,              0.0073161,              0.0073161
                    410,                0.78463,                0.43524,                0.84579,                0.84712,                 0.6497,                 0.7291,                0.44052,                 1.1483,                0.60369,                0.93246,              0.0073096,              0.0073096,              0.0073096
                    411,                 0.7819,                0.43328,                0.84394,                0.84911,                0.64905,                0.72978,                0.44105,                 1.1478,                0.60349,                0.93257,               0.007303,               0.007303,               0.007303
                    412,                0.78119,                0.43441,                0.84668,                0.84635,                0.65058,                0.72992,                0.44073,                 1.1479,                0.60387,                 0.9326,              0.0072964,              0.0072964,              0.0072964
                    413,                0.78248,                0.43462,                0.84691,                0.84304,                0.65288,                0.72953,                0.44115,                 1.1481,                0.60366,                0.93272,              0.0072898,              0.0072898,              0.0072898
                    414,                0.77989,                0.43325,                0.84668,                0.84741,                0.65031,                0.72929,                  0.441,                 1.1485,                0.60382,                0.93271,              0.0072833,              0.0072833,              0.0072833
                    415,                0.77987,                0.43558,                0.84833,                0.84694,                0.65107,                0.72934,                0.44058,                 1.1482,                0.60301,                0.93273,              0.0072767,              0.0072767,              0.0072767
                    416,                0.78691,                0.43482,                0.84746,                0.84679,                0.65106,                0.72939,                0.44118,                 1.1483,                0.60293,                0.93262,              0.0072701,              0.0072701,              0.0072701
                    417,                0.77764,                0.43196,                0.84578,                0.84728,                0.65195,                0.72926,                0.44008,                 1.1482,                0.60334,                0.93243,              0.0072635,              0.0072635,              0.0072635
                    418,                 0.7886,                0.43798,                0.84767,                0.84106,                 0.6562,                0.72955,                0.44122,                 1.1482,                0.60315,                 0.9325,              0.0072569,              0.0072569,              0.0072569
                    419,                0.78441,                0.43391,                0.84783,                0.83955,                0.65683,                0.72948,                0.44124,                 1.1482,                0.60343,                0.93252,              0.0072504,              0.0072504,              0.0072504
                    420,                0.78264,                0.43126,                0.84699,                0.84045,                 0.6558,                0.72937,                0.43992,                 1.1476,                0.60334,                 0.9323,              0.0072438,              0.0072438,              0.0072438
                    421,                0.78534,                0.43382,                0.84654,                 0.8449,                0.65336,                0.72913,                0.44046,                 1.1475,                0.60324,                0.93219,              0.0072372,              0.0072372,              0.0072372
                    422,                0.77677,                0.43124,                0.84557,                0.84242,                 0.6541,                0.72947,                0.44079,                 1.1478,                0.60348,                0.93227,              0.0072306,              0.0072306,              0.0072306
                    423,                0.78171,                0.43451,                0.84868,                0.84332,                0.65395,                0.72987,                0.44084,                 1.1471,                0.60295,                0.93219,              0.0072241,              0.0072241,              0.0072241
                    424,                 0.7763,                0.43238,                0.84458,                0.84482,                0.65472,                0.72953,                0.44054,                 1.1476,                0.60333,                 0.9322,              0.0072175,              0.0072175,              0.0072175
                    425,                 0.7763,                 0.4307,                0.84581,                0.84287,                0.65531,                0.72968,                0.44115,                 1.1473,                0.60293,                0.93209,              0.0072109,              0.0072109,              0.0072109
                    426,                0.77643,                0.42979,                0.84609,                 0.8411,                0.65477,                0.73041,                0.44086,                 1.1475,                0.60306,                0.93211,              0.0072043,              0.0072043,              0.0072043
                    427,                0.77675,                 0.4309,                0.84519,                0.84015,                0.65476,                 0.7303,                0.44065,                 1.1473,                0.60291,                0.93215,              0.0071977,              0.0071977,              0.0071977
                    428,                0.77575,                0.43229,                0.84677,                0.83892,                 0.6555,                0.73033,                0.44096,                 1.1472,                0.60305,                0.93217,              0.0071912,              0.0071912,              0.0071912
                    429,                0.78099,                0.43105,                0.84637,                0.83929,                0.65618,                0.73051,                0.44284,                 1.1473,                0.60304,                0.93224,              0.0071846,              0.0071846,              0.0071846
                    430,                0.78062,                0.43458,                0.84751,                0.83925,                0.65614,                0.73153,                0.44256,                 1.1473,                0.60301,                0.93215,               0.007178,               0.007178,               0.007178
                    431,                0.78306,                0.43358,                0.84661,                0.83926,                0.65627,                0.73106,                 0.4427,                 1.1478,                0.60225,                0.93249,              0.0071714,              0.0071714,              0.0071714
                    432,                0.77446,                0.43021,                0.84521,                0.84016,                0.65712,                0.73151,                0.44245,                 1.1476,                  0.603,                0.93218,              0.0071649,              0.0071649,              0.0071649
                    433,                0.77817,                0.43622,                0.84691,                0.83889,                0.65707,                0.73146,                0.44224,                 1.1479,                 0.6021,                 0.9324,              0.0071583,              0.0071583,              0.0071583
                    434,                0.77623,                 0.4321,                0.84657,                0.83773,                0.65719,                0.73086,                0.44142,                 1.1473,                0.60233,                0.93205,              0.0071517,              0.0071517,              0.0071517
                    435,                0.78009,                0.43237,                0.84599,                0.83577,                0.65721,                0.73177,                0.44204,                 1.1478,                0.60172,                 0.9324,              0.0071451,              0.0071451,              0.0071451
                    436,                0.77256,                0.42784,                0.84738,                 0.8345,                0.65724,                0.73136,                0.44213,                 1.1471,                0.60217,                0.93214,              0.0071385,              0.0071385,              0.0071385
                    437,                0.77482,                0.43046,                0.84518,                0.83474,                0.65732,                0.73208,                0.44246,                 1.1475,                0.60251,                0.93255,               0.007132,               0.007132,               0.007132
                    438,                0.77561,                0.43101,                0.84618,                0.83297,                0.65731,                  0.732,                0.44225,                  1.147,                0.60277,                 0.9323,              0.0071254,              0.0071254,              0.0071254
                    439,                0.78094,                0.43347,                0.84797,                0.83355,                0.65704,                0.73223,                0.44297,                 1.1473,                 0.6028,                0.93263,              0.0071188,              0.0071188,              0.0071188
                    440,                0.77862,                0.43287,                0.84758,                0.83415,                0.65677,                0.73349,                0.44225,                 1.1473,                0.60214,                 0.9327,              0.0071122,              0.0071122,              0.0071122
                    441,                0.77218,                0.42784,                 0.8438,                0.83356,                0.65659,                0.73345,                0.44314,                 1.1476,                0.60267,                0.93286,              0.0071056,              0.0071056,              0.0071056
                    442,                0.77434,                0.43011,                0.84572,                0.83435,                0.65638,                0.73304,                0.44278,                 1.1474,                0.60259,                0.93276,              0.0070991,              0.0070991,              0.0070991
                    443,                0.77409,                0.42984,                0.84568,                0.83409,                0.65638,                0.73331,                0.44285,                 1.1476,                0.60252,                0.93269,              0.0070925,              0.0070925,              0.0070925
                    444,                0.77641,                0.43089,                0.84499,                0.83553,                 0.6561,                0.73332,                0.44204,                 1.1476,                0.60311,                0.93275,              0.0070859,              0.0070859,              0.0070859
                    445,                0.77577,                 0.4301,                 0.8451,                0.83454,                0.65634,                0.73349,                0.44275,                 1.1474,                 0.6035,                0.93277,              0.0070793,              0.0070793,              0.0070793
                    446,                0.78041,                0.43135,                0.84621,                0.83489,                0.65655,                0.73369,                0.44291,                 1.1477,                0.60322,                0.93274,              0.0070728,              0.0070728,              0.0070728
                    447,                0.77959,                0.43186,                0.84604,                0.83715,                0.65461,                0.73414,                0.44288,                 1.1475,                0.60379,                0.93269,              0.0070662,              0.0070662,              0.0070662
                    448,                0.77878,                0.43362,                0.84624,                0.83715,                0.65449,                0.73432,                 0.4425,                 1.1477,                0.60392,                0.93261,              0.0070596,              0.0070596,              0.0070596
